"Data;Último;Var%";
"21.3.2003;11.377;1,95%";
"21.3.2002;13.717;-2,65%";
"21.3.2001;14.853;-0,34%";
"21.3.2000;18.343;4,66%";
"21.3.1997;9.302;-0,01%";
"21.3.1996;4.980;2,3%";
"21.3.1995;3.006;4,74%";
"21.2.2022;111.725;-1,02%";
"21.2.2020;113.681;-0,79%";
"21.2.2019;96.932;0,4%";
"21.2.2018;86.052;0,29%";
"21.2.2017;69.052;0,76%";
"21.2.2014;47.380;0,19%";
"21.2.2013;56.155;-0,04%";
"21.2.2011;67.259;-1,19%";
"21.2.2008;63.792;0,07%";
"21.2.2007;46.090;0,53%";
"21.2.2006;38.166;-0,97%";
"21.2.2005;26.853;0,36%";
"21.2.2003;10.331;1,12%";
"21.2.2002;13.530;1,71%";
"21.2.2001;15.594;-1,99%";
"21.2.2000;17.700;0,43%";
"21.2.1997;8.720;0,21%";
"21.2.1995;2.793;-5,71%";
"21.1.2022;108.942;-0,15%";
"21.1.2021;118.329;-1,1%";
"21.1.2020;117.026;-1,54%";
"21.1.2019;96.010;-0,09%";
"21.1.2016;37.717;0,19%";
"21.1.2015;49.224;2,81%";
"21.1.2014;48.542;-0,34%";
"21.1.2013;61.900;-0,09%";
"21.1.2011;69.133;-0,62%";
"21.1.2010;66.270;-2,83%";
"21.1.2009;38.543;3,41%";
"21.1.2008;53.709;-6,6%";
"21.1.2005;23.818;0,88%";
"21.1.2004;23.302;-1,59%";
"21.1.2003;11.435;-1,83%";
"21.1.2002;13.155;-1,63%";
"21.1.2000;17.034;-0,83%";
"21.1.1999;7.321;-4,6%";
"21.1.1998;9.385;-1,91%";
"21.1.1997;7.905;0,89%";
"20.12.2023;130.804;-0,79%";
"20.12.2022;106.864;2,03%";
"20.12.2021;105.020;-2,03%";
"20.12.2019;115.121;-0,01%";
"20.12.2018;85.269;-0,47%";
"20.12.2017;73.367;0,95%";
"20.12.2016;57.583;0,83%";
"20.12.2013;51.186;-0,87%";
"20.12.2012;61.276;0,46%";
"20.12.2011;56.865;2,83%";
"20.12.2010;67.264;-1,05%";
"20.12.2007;61.716;-0,01%";
"20.12.2006;43.502;-0,2%";
"20.12.2005;33.067;0,19%";
"20.12.2004;25.537;-0,48%";
"20.12.2002;11.490;2,52%";
"20.12.2001;12.918;-2,8%";
"20.12.2000;14.622;-4,66%";
"20.12.1999;15.110;2,17%";
"20.12.1996;6.942;0,73%";
"20.12.1995;4.206;4,24%";
"20.11.2023;125.957;0,95%";
"20.11.2020;106.042;-0,59%";
"20.11.2003;19.199;2,08%";
"20.11.2002;10.088;1,17%";
"20.11.2001;12.638;-2,69%";
"20.11.2000;14.500;1,24%";
"20.11.1998;8.531;2,56%";
"20.11.1997;9.189;-1,53%";
"20.11.1996;6.541;-0,24%";
"20.11.1995;3.966;-2,41%";
"20.10.2023;113.155;-0,74%";
"20.10.2022;117.171;0,77%";
"20.10.2021;110.786;0,1%";
"20.10.2020;100.540;1,91%";
"20.10.2017;76.391;0,14%";
"20.10.2016;63.838;0,52%";
"20.10.2015;47.077;-0,78%";
"20.10.2014;54.303;-2,55%";
"20.10.2011;54.010;-1,74%";
"20.10.2010;70.405;0,77%";
"20.10.2009;65.303;-2,88%";
"20.10.2008;39.441;8,36%";
"20.10.2006;38.643;-0,71%";
"20.10.2005;28.344;-3,25%";
"20.10.2004;22.873;-0,09%";
"20.10.2003;18.370;3,25%";
"20.10.2000;14.529;-2,13%";
"20.10.1999;11.275;1,59%";
"20.10.1998;6.973;1,88%";
"20.10.1997;12.704;1,73%";
"20.10.1995;4.669;1,83%";
"20.9.2023;118.695;0,72%";
"20.9.2022;112.517;0,62%";
"20.9.2021;108.844;-2,33%";
"20.9.2019;104.817;0,46%";
"20.9.2018;78.116;-0,07%";
"20.9.2017;76.004;0,04%";
"20.9.2016;57.736;0,67%";
"20.9.2013;54.110;-1,79%";
"20.9.2012;61.688;0,06%";
"20.9.2011;56.379;-1,27%";
"20.9.2010;68.190;1,64%";
"20.9.2007;56.906;-0,63%";
"20.9.2006;35.197;-1,92%";
"20.9.2005;30.059;-0,06%";
"20.9.2004;23.078;0,02%";
"20.9.2002;9.585;2,27%";
"20.9.2001;10.543;-1,88%";
"20.9.2000;16.078;-0,68%";
"20.9.1999;11.586;2,62%";
"20.9.1996;6.588;0,43%";
"20.9.1995;4.777;-1,73%";
"20.8.2021;118.053;0,76%";
"20.8.2020;101.468;0,61%";
"20.8.2019;99.222;-0,25%";
"20.8.2018;76.328;0,39%";
"20.8.2015;46.649;0,13%";
"20.8.2014;58.878;0,73%";
"20.8.2013;50.507;-2,07%";
"20.8.2012;59.283;0,34%";
"20.8.2010;66.677;-0,31%";
"20.8.2009;56.831;1,2%";
"20.8.2008;55.377;3,24%";
"20.8.2007;49.206;1,33%";
"20.8.2004;23.196;1,14%";
"20.8.2003;14.467;2,18%";
"20.8.2002;9.263;-1,64%";
"20.8.2001;13.115;0,54%";
"20.8.1999;10.143;3,31%";
"20.8.1998;7.992;-6,44%";
"20.8.1997;10.849;-3,23%";
"20.8.1996;6.337;0,72%";
"20.7.2023;118.083;0,45%";
"20.7.2022;98.287;0,04%";
"20.7.2021;125.401;0,81%";
"20.7.2020;104.426;1,49%";
"20.7.2018;78.571;1,4%";
"20.7.2017;64.938;-0,37%";
"20.7.2016;56.578;-0,21%";
"20.7.2015;51.600;-1,42%";
"20.7.2012;54.195;-2,08%";
"20.7.2011;59.120;0,06%";
"20.7.2010;64.462;1,84%";
"20.7.2009;53.155;2,08%";
"20.7.2007;57.443;-1,17%";
"20.7.2006;35.847;-2,55%";
"20.7.2005;25.705;1,72%";
"20.7.2004;22.361;1,17%";
"20.7.2001;14.092;2,4%";
"20.7.2000;17.204;1,63%";
"20.7.1999;11.274;-1,55%";
"20.7.1998;11.041;-0,14%";
"20.7.1995;3.939;2,87%";
"20.6.2023;119.622;-0,2%";
"20.6.2022;99.853;0,03%";
"20.6.2018;72.123;1,02%";
"20.6.2017;60.766;-2,01%";
"20.6.2016;50.329;1,6%";
"20.6.2014;54.638;-1,02%";
"20.6.2013;48.214;0,67%";
"20.6.2012;57.167;-0,05%";
"20.6.2011;61.168;0,18%";
"20.6.2008;64.614;-2,97%";
"20.6.2007;54.029;-1,13%";
"20.6.2006;33.632;-0,78%";
"20.6.2005;26.046;-0,18%";
"20.6.2003;13.131;-2,81%";
"20.6.2002;10.909;-5,08%";
"20.6.2001;14.571;1,18%";
"20.6.2000;16.844;-0,04%";
"20.6.1997;12.121;-0,69%";
"20.6.1996;5.823;0,1%";
"20.6.1995;3.577;-3,22%";
"20.5.2022;108.488;1,39%";
"20.5.2021;122.701;0,05%";
"20.5.2020;81.319;0,71%";
"20.5.2019;91.946;2,17%";
"20.5.2016;49.723;-0,82%";
"20.5.2015;54.901;-1,08%";
"20.5.2014;52.366;-1,85%";
"20.5.2013;55.701;0,97%";
"20.5.2011;62.597;0,37%";
"20.5.2010;58.192;-2,51%";
"20.5.2009;51.245;-0,2%";
"20.5.2008;73.517;0,11%";
"20.5.2005;24.522;-1,24%";
"20.5.2004;18.240;-2,4%";
"20.5.2003;12.745;-0,01%";
"20.5.2002;12.668;-0,24%";
"20.5.1999;12.088;-0,25%";
"20.5.1998;10.408;0,63%";
"20.5.1997;10.641;1,28%";
"20.5.1996;5.656;1,73%";
"20.4.2023;104.367;0,44%";
"20.4.2022;114.344;-0,62%";
"20.4.2021;120.062;-0,72%";
"20.4.2020;78.973;-0,02%";
"20.4.2018;85.550;-0,32%";
"20.4.2017;63.761;0,56%";
"20.4.2016;53.631;-0,15%";
"20.4.2012;62.494;-0,2%";
"20.4.2011;67.058;1,36%";
"20.4.2010;69.318;0,32%";
"20.4.2009;44.433;-2,94%";
"20.4.2007;49.408;1,32%";
"20.4.2006;39.775;-0,41%";
"20.4.2005;25.062;-1,97%";
"20.4.2004;21.078;-2,54%";
"20.4.2001;13.696;-5,09%";
"20.4.2000;15.203;1,86%";
"20.4.1999;10.989;-1,86%";
"20.4.1998;12.028;-0,67%";
"20.4.1995;3.384;1,59%";
"20.3.2023;100.923;-1,04%";
"20.3.2020;67.069;-1,85%";
"20.3.2019;98.041;-1,55%";
"20.3.2018;84.164;0,3%";
"20.3.2017;64.884;1,05%";
"20.3.2015;51.967;1,99%";
"20.3.2014;47.278;1,53%";
"20.3.2013;56.030;-0,59%";
"20.3.2012;67.296;-0,64%";
"20.3.2009;40.076;-0,93%";
"20.3.2008;58.987;0,27%";
"20.3.2007;44.351;1,46%";
"20.3.2006;38.204;0,41%";
"20.3.2003;11.159;1,39%";
"20.3.2002;14.090;-0,2%";
"20.3.2001;14.903;0,45%";
"20.3.2000;17.526;0,09%";
"20.3.1998;11.919;0,74%";
"20.3.1997;9.303;2,37%";
"20.3.1996;4.868;0,33%";
"20.3.1995;2.870;-3,72%";
"20.2.2020;114.586;-1,66%";
"20.2.2019;96.545;-1,14%";
"20.2.2018;85.804;1,19%";
"20.2.2017;68.533;1,16%";
"20.2.2015;51.238;-0,11%";
"20.2.2014;47.289;0,29%";
"20.2.2013;56.178;-1,98%";
"20.2.2009;38.715;-2,55%";
"20.2.2008;63.747;2,33%";
"20.2.2007;45.849;0%";
"20.2.2006;38.539;0,3%";
"20.2.2004;21.337;1,84%";
"20.2.2003;10.217;-0,34%";
"20.2.2002;13.303;2,39%";
"20.2.2001;15.911;-0,93%";
"20.2.1998;10.319;0,81%";
"20.2.1997;8.702;-0,79%";
"20.2.1995;2.962;-2,02%";
"20.1.2023;112.041;-0,78%";
"20.1.2022;109.102;1,01%";
"20.1.2021;119.646;-0,82%";
"20.1.2020;118.862;0,32%";
"20.1.2017;64.521;0,89%";
"20.1.2016;37.645;-1,08%";
"20.1.2015;47.877;0,25%";
"20.1.2014;48.708;-0,96%";
"20.1.2012;62.312;0,62%";
"20.1.2011;69.562;-0,71%";
"20.1.2010;68.200;-2,44%";
"20.1.2009;37.272;-4,01%";
"20.1.2006;36.695;-0,44%";
"20.1.2005;23.610;-2,72%";
"20.1.2004;23.679;1,26%";
"20.1.2003;11.648;-0,24%";
"20.1.2000;17.177;-1,68%";
"20.1.1999;7.674;3,97%";
"20.1.1998;9.568;-1,9%";
"20.1.1997;7.835;0,24%";
"19.12.2023;131.851;0,59%";
"19.12.2022;104.740;1,83%";
"19.12.2019;115.131;0,71%";
"19.12.2018;85.674;-1,08%";
"19.12.2017;72.680;-0,59%";
"19.12.2016;57.111;-2,19%";
"19.12.2014;49.651;2,38%";
"19.12.2013;51.633;2,12%";
"19.12.2012;60.998;0,89%";
"19.12.2011;55.298;-1,42%";
"19.12.2008;39.131;-1,02%";
"19.12.2007;61.722;1,02%";
"19.12.2006;43.590;0,19%";
"19.12.2005;33.005;-0,86%";
"19.12.2003;21.386;-0,48%";
"19.12.2002;11.208;2,04%";
"19.12.2001;13.290;-0,8%";
"19.12.2000;15.336;1,68%";
"19.12.1997;9.139;-3,63%";
"19.12.1996;6.892;-0,26%";
"19.12.1995;4.035;-0,52%";
"19.11.2021;103.035;0,59%";
"19.11.2020;106.670;0,52%";
"19.11.2019;105.864;-0,38%";
"19.11.2018;87.901;-0,69%";
"19.11.2015;48.139;1,48%";
"19.11.2014;53.403;2,58%";
"19.11.2013;53.033;-2,35%";
"19.11.2012;56.451;1,89%";
"19.11.2010;70.898;0,17%";
"19.11.2009;66.327;-0,28%";
"19.11.2008;33.405;-2,02%";
"19.11.2007;62.336;-3,52%";
"19.11.2004;24.034;-0,45%";
"19.11.2003;18.807;-0,03%";
"19.11.2002;9.971;0%";
"19.11.2001;12.987;0,81%";
"19.11.1999;13.463;2,87%";
"19.11.1998;8.318;-2,68%";
"19.11.1997;9.332;3,37%";
"19.11.1996;6.557;0,02%";
"19.10.2023;114.004;-0,05%";
"19.10.2022;116.274;0,46%";
"19.10.2021;110.673;-3,28%";
"19.10.2020;98.658;0,36%";
"19.10.2018;84.220;0,44%";
"19.10.2017;76.283;-0,4%";
"19.10.2016;63.506;-0,43%";
"19.10.2015;47.447;0,45%";
"19.10.2012;58.922;-1,36%";
"19.10.2011;54.966;-0,12%";
"19.10.2010;69.864;-2,61%";
"19.10.2009;67.239;1,57%";
"19.10.2007;60.894;-3,74%";
"19.10.2006;38.920;0,6%";
"19.10.2005;29.297;0,79%";
"19.10.2004;22.893;-2,21%";
"19.10.2001;11.332;3,07%";
"19.10.2000;14.845;2,94%";
"19.10.1999;11.098;1,09%";
"19.10.1998;6.844;2,04%";
"19.10.1995;4.585;-0,37%";
"19.9.2023;117.846;-0,37%";
"19.9.2022;111.824;2,33%";
"19.9.2019;104.339;-0,18%";
"19.9.2018;78.169;-0,19%";
"19.9.2017;75.974;-0,02%";
"19.9.2016;57.350;0,47%";
"19.9.2014;57.789;-1%";
"19.9.2013;55.096;-1,09%";
"19.9.2012;61.652;-0,25%";
"19.9.2011;57.103;-0,19%";
"19.9.2008;53.055;9,57%";
"19.9.2007;57.264;1,06%";
"19.9.2006;35.886;-1,64%";
"19.9.2005;30.076;0,87%";
"19.9.2003;16.851;-0,22%";
"19.9.2002;9.372;-1,4%";
"19.9.2001;10.745;1,81%";
"19.9.2000;16.188;1,73%";
"19.9.1997;11.650;-0,55%";
"19.9.1996;6.560;1,08%";
"19.9.1995;4.861;0,21%";
"19.8.2022;111.496;-2,04%";
"19.8.2021;117.165;0,45%";
"19.8.2020;100.854;-1,19%";
"19.8.2019;99.469;-0,34%";
"19.8.2016;59.099;-0,11%";
"19.8.2015;46.588;-1,82%";
"19.8.2014;58.449;1,54%";
"19.8.2013;51.574;0,07%";
"19.8.2011;52.448;-1,29%";
"19.8.2010;66.887;-1,11%";
"19.8.2009;56.156;0,73%";
"19.8.2008;53.639;0,59%";
"19.8.2005;26.644;-0,95%";
"19.8.2004;22.935;0,68%";
"19.8.2003;14.158;0,08%";
"19.8.2002;9.417;-1,14%";
"19.8.1999;9.818;1,33%";
"19.8.1998;8.542;-1,17%";
"19.8.1997;11.211;-1,12%";
"19.8.1996;6.292;-0,96%";
"19.7.2023;117.552;-0,25%";
"19.7.2022;98.245;1,37%";
"19.7.2021;124.395;-1,24%";
"19.7.2019;103.452;-1,21%";
"19.7.2018;77.487;0,16%";
"19.7.2017;65.180;-0,24%";
"19.7.2016;56.698;0,38%";
"19.7.2013;47.400;-0,54%";
"19.7.2012;55.347;1,4%";
"19.7.2011;59.082;0,41%";
"19.7.2010;63.297;1,54%";
"19.7.2007;58.125;0,99%";
"19.7.2006;36.785;4,71%";
"19.7.2005;25.271;-0,2%";
"19.7.2004;22.102;-1,54%";
"19.7.2002;10.583;-2,13%";
"19.7.2001;13.762;-0,21%";
"19.7.2000;16.928;-2,54%";
"19.7.1999;11.452;0,39%";
"19.7.1996;6.412;3,6%";
"19.7.1995;3.829;-2,3%";
"19.6.2023;119.858;0,93%";
"19.6.2020;96.572;0,47%";
"19.6.2019;100.303;0,9%";
"19.6.2018;71.394;2,26%";
"19.6.2017;62.014;0,63%";
"19.6.2015;53.749;-0,9%";
"19.6.2013;47.893;-3,18%";
"19.6.2012;57.195;1,78%";
"19.6.2009;51.374;0,93%";
"19.6.2008;66.590;-0,75%";
"19.6.2007;54.644;-0,16%";
"19.6.2006;33.897;-1,46%";
"19.6.2002;11.493;-2,77%";
"19.6.2001;14.401;0,32%";
"19.6.2000;16.850;2,59%";
"19.6.1998;9.687;1,55%";
"19.6.1997;12.205;-0,01%";
"19.6.1996;5.817;-0,31%";
"19.6.1995;3.696;-0,59%";
"19.5.2023;110.745;0,58%";
"19.5.2022;107.005;0,71%";
"19.5.2021;122.636;-0,28%";
"19.5.2020;80.742;-0,56%";
"19.5.2017;62.639;1,69%";
"19.5.2016;50.133;-0,85%";
"19.5.2015;55.499;-1,25%";
"19.5.2014;53.353;-1,15%";
"19.5.2011;62.367;-0,75%";
"19.5.2010;59.689;-1,89%";
"19.5.2009;51.347;-0,23%";
"19.5.2008;73.439;0,92%";
"19.5.2006;37.733;-0,2%";
"19.5.2005;24.829;-0,28%";
"19.5.2004;18.688;0,71%";
"19.5.2003;12.746;-3,62%";
"19.5.2000;14.327;-2,05%";
"19.5.1999;12.118;-1,22%";
"19.5.1998;10.343;1,35%";
"19.5.1997;10.506;0,07%";
"19.5.1995;3.950;-1,45%";
"19.4.2023;103.913;-2,12%";
"19.4.2022;115.057;-0,54%";
"19.4.2021;120.934;-0,15%";
"19.4.2018;85.824;0,06%";
"19.4.2017;63.407;-1,17%";
"19.4.2016;53.710;1,54%";
"19.4.2013;53.929;1,44%";
"19.4.2012;62.618;-0,62%";
"19.4.2011;66.158;1,14%";
"19.4.2010;69.098;-0,47%";
"19.4.2007;48.762;0,11%";
"19.4.2006;39.938;0,92%";
"19.4.2005;25.566;2,77%";
"19.4.2004;21.627;-0,65%";
"19.4.2002;13.478;-0,7%";
"19.4.2001;14.431;-3,5%";
"19.4.2000;14.926;-3,13%";
"19.4.1999;11.197;-2,03%";
"19.4.1996;5.076;1,48%";
"19.4.1995;3.331;4,29%";
"19.3.2021;116.222;1,21%";
"19.3.2020;68.332;2,15%";
"19.3.2019;99.588;-0,41%";
"19.3.2018;83.913;-1,15%";
"19.3.2015;50.954;-1,11%";
"19.3.2014;46.567;0,9%";
"19.3.2013;56.361;-1,07%";
"19.3.2012;67.730;0,07%";
"19.3.2010;68.829;-1,25%";
"19.3.2009;40.453;0,77%";
"19.3.2008;58.827;-5,02%";
"19.3.2007;43.713;2,3%";
"19.3.2004;22.261;-0,49%";
"19.3.2003;11.006;-1,3%";
"19.3.2002;14.118;-0,89%";
"19.3.2001;14.836;-2,63%";
"19.3.1999;10.836;-0,53%";
"19.3.1998;11.832;-0,52%";
"19.3.1997;9.088;-0,92%";
"19.3.1996;4.852;-0,72%";
"19.2.2021;118.431;-0,64%";
"19.2.2020;116.518;1,34%";
"19.2.2019;97.659;1,19%";
"19.2.2018;84.793;0,32%";
"19.2.2016;41.543;0,16%";
"19.2.2015;51.294;0,03%";
"19.2.2014;47.151;1,18%";
"19.2.2013;57.314;-0,52%";
"19.2.2010;67.597;-0,35%";
"19.2.2009;39.730;0,14%";
"19.2.2008;62.297;-0,8%";
"19.2.2004;20.951;-4,77%";
"19.2.2003;10.252;-1,89%";
"19.2.2002;12.992;-0,99%";
"19.2.2001;16.061;-1,22%";
"19.2.1999;9.013;1,72%";
"19.2.1998;10.236;-0,83%";
"19.2.1997;8.771;-2%";
"19.1.2023;112.922;0,62%";
"19.1.2022;108.013;1,26%";
"19.1.2021;120.636;-0,5%";
"19.1.2018;81.220;0,32%";
"19.1.2017;63.951;-0,31%";
"19.1.2016;38.057;0,32%";
"19.1.2015;47.758;-2,57%";
"19.1.2012;61.927;0,33%";
"19.1.2011;70.058;-1,22%";
"19.1.2010;69.909;0,73%";
"19.1.2009;38.828;-1,31%";
"19.1.2007;43.428;2,24%";
"19.1.2006;36.858;2,94%";
"19.1.2005;24.271;0,76%";
"19.1.2004;23.385;0,99%";
"19.1.2001;17.530;0,05%";
"19.1.2000;17.470;-2,42%";
"19.1.1999;7.381;3,77%";
"19.1.1998;9.753;3,23%";
"19.1.1996;4.909;1,55%";
"18.12.2023;131.084;0,68%";
"18.12.2020;118.024;-0,32%";
"18.12.2019;114.315;1,51%";
"18.12.2018;86.610;0,24%";
"18.12.2017;73.115;0,7%";
"18.12.2015;43.911;-2,98%";
"18.12.2014;48.496;-0,45%";
"18.12.2013;50.563;0,94%";
"18.12.2012;60.461;1,5%";
"18.12.2009;66.794;-0,41%";
"18.12.2008;39.536;-1,03%";
"18.12.2007;61.096;2,12%";
"18.12.2006;43.509;-0,2%";
"18.12.2003;21.489;1,37%";
"18.12.2002;10.984;1,39%";
"18.12.2001;13.397;3,76%";
"18.12.2000;15.083;0,63%";
"18.12.1998;6.782;2,06%";
"18.12.1997;9.483;-3,76%";
"18.12.1996;6.910;1,84%";
"18.12.1995;4.056;-2,48%";
"18.11.2022;108.870;-0,76%";
"18.11.2021;102.426;-0,51%";
"18.11.2020;106.119;-1,05%";
"18.11.2019;106.269;-0,27%";
"18.11.2016;59.962;0,32%";
"18.11.2015;47.436;0,4%";
"18.11.2014;52.062;1,57%";
"18.11.2013;54.307;1,6%";
"18.11.2011;56.731;-0,45%";
"18.11.2010;70.781;1,54%";
"18.11.2009;66.516;-1,32%";
"18.11.2008;34.095;-4,54%";
"18.11.2005;31.102;0,05%";
"18.11.2004;24.143;-0,11%";
"18.11.2003;18.813;0,77%";
"18.11.2002;9.971;0,88%";
"18.11.1999;13.087;2,14%";
"18.11.1998;8.547;2,61%";
"18.11.1997;9.028;-0,59%";
"18.11.1996;6.556;0,51%";
"18.10.2023;114.060;-1,6%";
"18.10.2022;115.743;1,87%";
"18.10.2021;114.428;-0,19%";
"18.10.2019;104.729;-0,27%";
"18.10.2018;83.847;-2,24%";
"18.10.2017;76.591;0,51%";
"18.10.2016;63.782;1,73%";
"18.10.2013;55.378;0,04%";
"18.10.2012;59.734;-0,59%";
"18.10.2011;55.032;2,08%";
"18.10.2010;71.736;-0,13%";
"18.10.2007;63.261;0,11%";
"18.10.2006;38.686;-0,55%";
"18.10.2005;29.068;-3,88%";
"18.10.2004;23.411;0,18%";
"18.10.2002;9.022;1,35%";
"18.10.2001;10.995;-2,45%";
"18.10.2000;14.421;-3,02%";
"18.10.1999;10.978;-1,51%";
"18.10.1996;6.798;0,47%";
"18.10.1995;4.602;-0,41%";
"18.9.2023;118.288;-0,4%";
"18.9.2020;98.290;-1,81%";
"18.9.2019;104.532;-0,08%";
"18.9.2018;78.314;1,99%";
"18.9.2017;75.990;0,31%";
"18.9.2015;47.264;-2,65%";
"18.9.2014;58.374;-1,24%";
"18.9.2013;55.703;2,64%";
"18.9.2012;61.804;0%";
"18.9.2009;60.703;0,78%";
"18.9.2008;48.423;5,48%";
"18.9.2007;56.666;4,28%";
"18.9.2006;36.483;0,87%";
"18.9.2003;16.889;2,41%";
"18.9.2002;9.505;-1,5%";
"18.9.2001;10.554;0,09%";
"18.9.2000;15.913;-3,92%";
"18.9.1998;6.710;4,32%";
"18.9.1997;11.714;1,65%";
"18.9.1996;6.490;-0,34%";
"18.9.1995;4.851;1,02%";
"18.8.2023;115.409;0,37%";
"18.8.2022;113.813;0,09%";
"18.8.2021;116.643;-1,07%";
"18.8.2020;102.065;2,48%";
"18.8.2017;68.715;1,09%";
"18.8.2016;59.166;-0,27%";
"18.8.2015;47.451;0,5%";
"18.8.2014;57.561;1,05%";
"18.8.2011;53.134;-3,52%";
"18.8.2010;67.638;0,08%";
"18.8.2009;55.749;0,96%";
"18.8.2008;53.327;-1,69%";
"18.8.2006;37.552;-0,02%";
"18.8.2005;26.900;-1,88%";
"18.8.2004;22.779;3,26%";
"18.8.2003;14.146;1,84%";
"18.8.2000;17.314;-2,2%";
"18.8.1999;9.689;-2,38%";
"18.8.1998;8.643;0,38%";
"18.8.1997;11.338;0,03%";
"18.8.1995;4.235;0,14%";
"18.7.2023;117.841;-0,32%";
"18.7.2022;96.916;0,38%";
"18.7.2019;104.717;0,83%";
"18.7.2018;77.363;-0,98%";
"18.7.2017;65.338;0,19%";
"18.7.2016;56.484;1,63%";
"18.7.2014;57.013;2,47%";
"18.7.2013;47.657;0,53%";
"18.7.2012;54.583;1,25%";
"18.7.2011;58.838;-1,08%";
"18.7.2008;59.988;-0,2%";
"18.7.2007;57.556;-0,18%";
"18.7.2006;35.130;0,76%";
"18.7.2005;25.321;0,39%";
"18.7.2003;13.794;1,26%";
"18.7.2002;10.813;0,54%";
"18.7.2001;13.791;-2,67%";
"18.7.2000;17.369;-0,11%";
"18.7.1997;11.182;-4,66%";
"18.7.1996;6.189;-0,42%";
"18.7.1995;3.919;-2,42%";
"18.6.2021;128.405;0,27%";
"18.6.2020;96.125;0,6%";
"18.6.2019;99.404;1,82%";
"18.6.2018;69.815;-1,33%";
"18.6.2015;54.239;1,86%";
"18.6.2014;55.203;1,66%";
"18.6.2013;49.465;0,77%";
"18.6.2012;56.195;0,16%";
"18.6.2010;64.438;-0,16%";
"18.6.2009;50.903;-0,28%";
"18.6.2008;67.090;-1,97%";
"18.6.2007;54.730;0,39%";
"18.6.2004;20.333;-0,01%";
"18.6.2003;13.510;-1,94%";
"18.6.2002;11.821;-0,97%";
"18.6.2001;14.355;-4,2%";
"18.6.1999;11.877;2,13%";
"18.6.1998;9.539;-3,62%";
"18.6.1997;12.206;0,72%";
"18.6.1996;5.835;0,52%";
"18.5.2023;110.108;0,59%";
"18.5.2022;106.247;-2,34%";
"18.5.2021;122.980;0,03%";
"18.5.2020;81.194;4,69%";
"18.5.2018;83.082;-0,65%";
"18.5.2017;61.597;-8,8%";
"18.5.2016;50.562;-0,54%";
"18.5.2015;56.204;-1,83%";
"18.5.2012;54.513;0,88%";
"18.5.2011;62.841;-1,31%";
"18.5.2010;60.841;-3,22%";
"18.5.2009;51.463;5,01%";
"18.5.2007;52.078;0,87%";
"18.5.2006;37.807;-1,26%";
"18.5.2005;24.898;1,99%";
"18.5.2004;18.556;2,39%";
"18.5.2001;14.884;0,61%";
"18.5.2000;14.627;-1,64%";
"18.5.1999;12.268;0,96%";
"18.5.1998;10.205;-6,43%";
"18.5.1995;4.008;1,11%";
"18.4.2023;106.163;0,14%";
"18.4.2022;115.687;-0,43%";
"18.4.2019;94.578;1,39%";
"18.4.2018;85.776;2,01%";
"18.4.2017;64.159;-0,27%";
"18.4.2016;52.894;-0,63%";
"18.4.2013;53.166;0,54%";
"18.4.2012;63.010;0,5%";
"18.4.2011;65.415;-1,9%";
"18.4.2008;64.923;0,57%";
"18.4.2007;48.710;-0,09%";
"18.4.2006;39.572;2,89%";
"18.4.2005;24.877;0,9%";
"18.4.2002;13.573;-1,16%";
"18.4.2001;14.955;4,31%";
"18.4.2000;15.408;4%";
"18.4.1997;9.422;0,03%";
"18.4.1996;5.002;-0,04%";
"18.4.1995;3.194;2,6%";
"18.3.2022;115.311;1,98%";
"18.3.2021;114.835;-1,47%";
"18.3.2020;66.895;-10,35%";
"18.3.2019;99.994;0,86%";
"18.3.2016;50.815;-0,19%";
"18.3.2015;51.526;2,47%";
"18.3.2014;46.151;2,29%";
"18.3.2013;56.973;0,18%";
"18.3.2011;66.880;1%";
"18.3.2010;69.697;-0,04%";
"18.3.2009;40.142;1,6%";
"18.3.2008;61.933;3,2%";
"18.3.2005;27.593;-1,76%";
"18.3.2004;22.370;2,14%";
"18.3.2003;11.151;2,54%";
"18.3.2002;14.245;-0,84%";
"18.3.1999;10.894;2,44%";
"18.3.1998;11.894;0,73%";
"18.3.1997;9.172;-0,98%";
"18.3.1996;4.887;0,72%";
"18.2.2022;112.880;-0,57%";
"18.2.2021;119.199;-0,96%";
"18.2.2020;114.977;-0,29%";
"18.2.2019;96.510;-1,04%";
"18.2.2016;41.478;-0,37%";
"18.2.2015;51.280;1,27%";
"18.2.2014;46.600;-2,05%";
"18.2.2013;57.614;-0,5%";
"18.2.2011;68.067;0,56%";
"18.2.2010;67.836;0,82%";
"18.2.2009;39.674;-0,43%";
"18.2.2008;62.801;2,5%";
"18.2.2005;26.756;-1,24%";
"18.2.2004;22.000;-1,9%";
"18.2.2003;10.450;2,56%";
"18.2.2002;13.122;-0,82%";
"18.2.2000;17.625;-1,97%";
"18.2.1999;8.861;-1,26%";
"18.2.1998;10.322;-0,94%";
"18.2.1997;8.950;1,52%";
"18.1.2023;112.228;0,71%";
"18.1.2022;106.668;0,28%";
"18.1.2021;121.242;0,74%";
"18.1.2019;96.097;0,78%";
"18.1.2018;80.963;-0,28%";
"18.1.2017;64.150;-0,32%";
"18.1.2016;37.937;-1,64%";
"18.1.2013;61.956;-0,38%";
"18.1.2012;61.723;1,78%";
"18.1.2011;70.920;0,44%";
"18.1.2010;69.401;0,61%";
"18.1.2008;57.506;0,82%";
